price,size,lsize,age,bathp,month,poolag,poolig,firep,sager,dagar,car_p,busy_rd,ele
75000,1600,3950,80,6,9,0,0,1,0,0,0,0,0
36500,1350,2184,80,3,15,0,0,0,0,0,0,0,0
38000,1000,2584,80,3,31,0,0,0,0,0,0,0,0
115000,1850,8890,21,6,35,0,0,1,0,1,0,0,0
41000,1445,4454,80,3,19,0,0,0,0,0,0,0,0
51000,1176,3960,80,5,26,0,0,0,0,0,0,0,0
58500,1200,7098,25,5,11,0,0,1,0,0,0,0,0
85500,1680,2077,80,6,28,0,0,1,0,0,0,0,0
33000,900,1725,80,3,9,0,0,0,0,0,0,0,0
64000,1781,4180,50,6,33,0,0,0,0,0,0,0,0
39500,1100,2700,5,4,16,0,0,0,0,0,0,0,0
28600,950,2380,80,4,17,0,0,0,0,0,0,0,0
83900,1435,5300,1,6,17,0,0,0,1,0,0,0,1
46000,720,3572,40,3,20,0,0,0,0,0,1,0,0
78000,1620,5922,40,3,4,0,0,0,1,0,0,0,0
68985,1380,4600,1,4,4,0,0,0,1,0,0,0,1
64900,1050,4876,25,4,27,0,0,0,0,0,0,0,0
79500,1600,8010,2,7,12,0,0,1,0,1,0,0,0
54000,1045,5000,27,4,11,0,0,0,0,0,0,0,0
43000,1200,2664,80,4,25,0,0,0,0,0,0,0,0
85000,1450,5136,5,6,22,1,0,0,1,0,0,0,0
62500,950,4876,32,4,25,0,0,1,0,0,0,0,0
43500,1200,5616,80,5,33,0,0,0,1,0,0,0,1
94000,1057,7353,15,4,31,0,1,1,0,1,0,0,0
67000,1412,5820,22,11,2,0,0,1,1,0,0,0,1
92900,1900,10506,17,8,20,0,0,1,1,0,0,0,1
79900,1200,6960,11,8,30,0,0,0,1,0,0,0,0
88000,1544,6960,11,6,28,0,1,1,1,0,0,0,0
74000,1500,8646,9,6,7,0,0,1,0,1,0,0,0
67000,1600,2278,80,7,35,0,0,0,0,0,0,0,0
65000,1500,4982,80,4,21,0,0,0,0,0,0,0,0
51500,1300,9604,36,4,23,0,0,0,0,0,0,0,0
47900,1200,3249,80,3,14,0,0,0,0,0,0,0,0
35000,700,5476,80,4,31,0,0,0,0,0,0,0,0
53000,870,8085,80,4,35,1,0,0,0,0,0,0,0
47500,1000,4900,80,4,32,0,0,0,0,0,0,0,0
59250,1620,5712,80,7,8,0,0,1,0,0,0,0,0
84900,1400,5000,10,9,35,0,0,0,1,0,0,0,1
67500,1400,4235,7,8,5,0,0,0,1,0,0,0,1
73000,2294,13728,80,6,8,0,0,1,0,0,0,0,1
151000,3573,8658,80,10,31,0,0,0,0,0,0,0,0
66500,1376,6000,8,6,11,0,0,1,1,0,0,0,1
65500,1439,4500,11,8,32,0,0,0,1,0,0,0,1
56000,1400,4500,7,6,3,0,0,0,1,0,0,0,1
66500,1103,5200,8,4,5,0,0,0,1,0,0,0,0
65000,1100,5775,6,7,2,0,0,0,1,0,0,0,1
46000,1128,3500,80,3,19,0,0,0,0,0,0,0,0
72000,1276,5513,1,4,33,0,0,0,1,0,0,0,1
70500,1276,6084,2,6,31,0,0,0,1,0,0,0,1
77000,1100,8930,19,8,26,0,0,1,1,0,0,0,1
72000,1250,7800,22,4,16,0,0,0,1,0,0,0,0
74900,1200,9125,10,6,25,0,0,1,1,0,0,0,0
84000,1350,7440,10,7,31,0,0,1,1,0,0,0,0
70000,1425,7080,12,6,14,0,0,0,1,0,0,0,0
33500,1100,8883,80,4,12,0,0,0,0,0,0,0,0
81900,1280,10010,9,6,8,0,0,0,1,0,0,0,0
85000,1280,10010,10,6,27,0,0,1,1,0,0,0,0
133000,1900,8680,10,9,29,0,1,1,0,1,0,0,0
97000,1775,6602,8,8,23,0,0,1,1,0,0,0,0
96000,1800,5588,3,6,14,0,0,1,0,1,0,0,0
71500,1014,6006,15,6,27,0,0,0,0,0,0,0,0
57000,988,6006,19,7,14,0,0,0,0,0,0,0,0
47000,930,4732,33,4,23,0,0,0,0,0,0,0,0
65500,1060,6006,12,6,17,1,0,1,0,0,0,0,0
65000,1000,6006,13,6,18,1,0,0,0,0,0,0,0
73900,1050,6615,29,6,26,0,0,0,0,0,0,0,0
88000,1250,12800,30,7,30,0,0,1,1,0,0,0,0
47000,1100,4230,65,4,29,0,0,0,0,0,0,0,0
59500,1223,6734,31,4,16,0,0,0,0,0,0,0,0
58500,1240,6734,32,4,25,0,0,0,0,0,0,0,1
58000,1040,6097,30,7,14,0,0,0,0,0,0,0,0
50900,1058,6188,22,7,21,0,0,1,0,0,0,0,0
37000,950,4620,25,3,22,0,0,0,0,0,0,0,0
83250,1300,7500,1,6,24,0,0,1,0,1,0,0,0
79900,1040,7500,1,6,14,0,0,0,0,1,0,0,0
50000,1170,3600,5,4,7,0,0,0,1,0,0,0,0
74900,1600,5500,1,9,5,0,0,0,1,0,0,0,1
63000,1260,5940,4,6,12,0,0,0,1,0,0,0,0
101000,1800,6050,6,9,28,0,0,1,1,0,0,0,0
75000,1400,6600,6,9,11,0,0,1,1,0,0,0,0
82000,1140,7482,9,9,16,0,0,1,0,1,0,0,0
57000,936,7100,28,4,7,0,0,0,1,0,0,0,0
39000,1000,3498,80,3,31,0,0,0,0,0,0,0,0
40000,910,4356,80,3,1,0,0,0,0,0,0,0,0
56500,1450,3240,10,6,26,0,0,0,1,0,0,1,0
80000,1150,12321,15,4,22,0,0,1,0,1,0,0,0
48000,1000,5350,10,4,4,0,0,0,0,0,0,0,0
69000,988,5300,21,4,27,0,0,1,0,0,0,0,0
62000,1008,5500,16,6,8,0,0,0,0,0,0,0,0
57500,1400,7140,80,4,2,0,0,1,0,0,0,0,0
39500,1008,10350,80,4,1,0,0,0,0,0,0,0,0
42500,975,10300,80,5,17,0,0,0,0,0,0,0,0
44000,1050,11830,35,4,8,0,0,0,0,0,0,0,0
67000,1175,15375,30,6,27,0,0,0,1,0,0,0,0
70500,1500,22350,29,7,26,0,0,1,0,1,0,0,0
59000,1300,7315,20,6,5,0,0,0,1,0,0,0,0
86000,1325,10890,11,7,18,0,0,0,0,1,0,0,0
88000,1100,7225,10,4,36,0,0,1,1,0,0,0,1
95000,1331,18432,45,8,32,0,0,1,0,0,1,0,1
88000,1388,5151,1,6,26,0,0,1,1,0,0,0,1
89995,1160,6123,10,6,32,0,0,0,1,0,0,0,1
83000,1315,5776,1,4,22,0,0,0,1,0,0,0,1
67000,1486,5300,1,6,4,0,0,1,1,0,0,0,1
49000,1232,2280,50,3,6,0,0,0,0,0,0,0,0
81000,1250,5355,2,6,10,0,0,0,1,0,0,0,0
84000,1500,6400,2,6,29,0,0,0,0,0,0,0,1
79000,1080,5355,4,4,34,0,0,0,1,0,0,0,1
65500,1240,5250,3,4,16,0,0,0,1,0,0,0,1
67000,960,5250,3,6,6,0,0,0,1,0,0,0,1
50500,1170,3850,80,7,19,0,0,1,0,0,0,0,0
35000,1000,5250,80,3,18,0,0,0,0,0,0,0,0
45500,830,10812,80,4,29,0,0,0,0,0,0,0,0
97900,2800,5250,45,4,5,0,0,0,0,0,0,0,0
46000,945,3136,48,4,16,0,0,0,0,0,0,0,0
68000,1040,7200,28,4,32,1,0,1,1,0,0,0,0
85000,1400,4356,80,4,33,0,0,0,0,0,0,0,0
76200,1700,2112,80,4,19,0,0,0,0,0,0,0,0
46000,1080,5355,80,4,30,0,0,1,0,0,0,0,0
48500,1450,4356,80,7,17,0,0,0,0,0,0,0,0
31300,836,6215,80,3,4,0,0,0,0,0,0,0,0
53000,990,5200,26,4,1,0,0,0,0,0,0,0,0
55000,1010,5723,28,4,11,0,0,1,0,0,0,0,0
67500,900,5820,27,8,21,0,0,1,0,0,0,0,0
30000,1070,2160,80,5,8,0,0,0,0,0,0,0,0
37000,1070,2160,80,5,11,0,0,0,0,0,0,0,0
98625,1504,6360,1,6,35,0,0,1,1,0,0,0,1
66000,1800,3520,67,8,4,0,0,0,0,0,0,0,0
67500,1028,5350,33,4,30,0,0,0,0,0,0,0,0
120000,2190,8000,9,9,18,0,1,1,0,1,0,0,1
76900,1150,3364,10,6,23,0,0,1,1,0,0,0,0
64900,1100,7656,25,5,18,0,0,0,0,0,0,0,0
48250,1288,4356,50,11,24,0,0,0,0,0,0,0,0
35900,890,4356,80,4,5,0,0,0,0,0,0,0,0
85900,2056,13456,9,7,8,0,0,0,1,0,0,0,0
86500,1150,5588,10,8,33,0,0,1,1,0,0,0,0
58000,1100,3150,2,6,28,0,0,0,0,0,0,0,1
62000,1100,3000,4,4,31,0,0,0,0,0,0,0,1
77000,1250,6180,18,7,14,0,0,0,0,0,0,0,1
73900,1400,6848,18,6,16,0,0,0,1,0,0,0,1
57000,867,10252,28,4,16,0,0,0,0,0,0,0,0
133000,1472,13983,33,6,34,0,0,1,0,0,1,0,0
30000,1080,12210,80,4,13,0,0,0,0,0,0,1,0
35750,900,4000,48,4,16,0,0,0,0,0,0,1,0
67500,884,6750,25,4,32,0,0,0,0,0,0,1,0
57500,1100,6052,22,7,8,0,0,1,1,0,0,1,0
60000,1100,7605,23,6,15,0,0,0,1,0,0,1,0
65000,1100,7605,24,6,24,0,0,0,1,0,0,1,0
60000,1080,4959,3,7,4,0,0,0,1,0,0,1,0
51000,1000,6968,19,6,1,0,0,0,0,0,0,1,0
67000,1090,6916,18,7,32,0,0,0,0,0,0,1,0
105000,1890,8556,1,10,12,0,0,0,0,1,0,0,0
111000,1890,8556,1,10,25,0,0,0,0,1,0,0,0
99000,1250,13865,8,6,21,0,0,1,0,1,0,0,0
138000,2211,9361,1,9,25,0,0,0,0,1,0,0,0
106500,1700,9779,16,7,32,0,0,1,1,0,0,0,0
54000,1200,1521,80,3,28,0,0,0,0,0,0,0,0
76400,1150,5810,25,8,14,0,0,0,1,0,0,0,0
84000,1500,6138,22,7,32,0,0,0,1,0,0,0,0
43000,1100,2800,80,4,15,0,0,0,0,0,0,0,0
70500,1950,7250,40,7,27,0,0,1,0,0,0,0,0
45000,980,5366,80,4,14,0,0,0,0,0,0,0,0
66000,1050,7183,25,7,16,0,0,0,1,0,0,0,1
54000,1200,5000,5,7,16,0,0,1,0,0,0,0,1
68000,1600,6300,15,6,4,0,0,0,1,0,0,0,0
56500,1325,6097,30,5,7,0,0,0,0,0,0,0,0
89900,1583,5900,19,7,31,0,0,0,1,0,0,0,0
89000,1500,6300,14,6,29,0,0,0,1,0,0,0,0
51000,1000,3135,21,6,28,0,0,0,0,0,0,0,0
62900,900,5886,26,6,24,0,0,0,0,0,0,0,0
74400,1152,5100,1,4,20,0,0,0,1,0,0,0,1
95500,2016,5600,5,10,29,0,0,1,0,0,0,0,1
79000,2000,5500,7,8,1,0,0,1,0,1,0,0,1
85000,1700,5565,10,6,32,0,0,0,1,0,0,0,1
87000,1850,5936,9,6,26,0,0,1,0,1,0,0,1
92000,1850,6123,9,8,28,0,1,1,0,1,0,0,1
78000,1310,6440,10,6,27,0,0,1,0,1,0,0,1
65000,1600,5000,6,6,5,0,0,0,1,0,0,0,1
81000,1600,5000,9,6,33,0,0,0,1,0,0,0,1
77000,1100,5000,9,9,31,0,0,0,1,0,0,0,1
63500,1550,8464,6,4,3,0,0,0,1,0,0,0,1
64000,1050,6000,10,4,24,0,0,0,0,0,0,0,1
83000,1466,5100,1,6,15,0,0,1,0,0,0,0,1
48500,950,5270,34,4,21,0,0,0,0,0,0,0,0
59900,950,4300,1,4,20,0,0,0,0,0,0,0,1
66000,1120,4400,2,4,27,0,0,0,0,0,0,0,1
129282,1900,9870,1,10,28,0,0,1,0,1,0,0,0
44400,850,7590,80,4,25,0,0,0,0,0,1,0,0
52000,1120,5776,30,6,20,0,0,0,0,0,0,0,0
83400,1107,10151,1,7,17,0,0,0,0,1,0,0,0
52000,1331,5106,8,8,3,0,1,0,0,0,0,0,0
52500,1224,5106,10,6,24,0,0,0,0,0,0,0,0
51000,1150,3510,6,6,7,0,0,0,0,0,1,0,0
59600,1350,3510,7,6,29,0,0,0,0,0,1,0,0
75000,1687,7020,2,6,5,0,0,1,1,0,0,0,0
48500,1100,6048,15,7,12,0,0,0,0,0,0,0,0
70000,1128,7920,16,8,13,1,0,0,1,0,0,0,0
87500,1463,8281,16,7,25,0,0,1,1,0,0,0,0
76500,1120,10050,14,6,27,0,0,0,1,0,0,0,0
47500,902,5814,38,4,20,0,0,0,0,0,1,0,0
51700,900,5000,34,4,22,0,0,0,1,0,0,0,0
165000,2337,14900,26,11,7,1,0,0,0,1,0,0,0
88000,1400,10580,5,6,31,0,0,1,0,1,0,0,0
118000,1700,6776,2,9,29,0,0,1,0,1,0,0,0
66000,1600,4900,6,6,7,0,0,0,1,0,0,0,1
82000,1100,5500,9,4,35,0,0,1,1,0,0,0,1
93000,1550,6095,3,6,16,0,0,1,0,1,0,0,0
66000,1300,5000,7,6,23,0,0,0,1,0,0,0,1
71900,1300,5500,8,6,23,0,0,0,1,0,0,0,1
99700,1685,7700,1,9,18,0,0,1,0,1,0,0,0
113800,1900,6325,1,10,8,0,0,1,0,1,0,0,0
165000,2300,6893,2,9,32,0,0,1,0,1,0,0,1
108000,1800,6325,2,9,17,0,0,1,0,1,0,0,0
97500,1190,6050,3,9,20,0,0,1,0,1,0,0,1
88900,1190,6325,2,9,1,0,0,1,0,1,0,0,0
85000,1550,6240,6,6,34,0,0,1,1,0,0,0,0
68900,1978,6240,7,6,16,1,0,1,1,0,0,0,0
64000,1050,6210,14,7,26,0,0,0,0,0,0,0,0
156000,3400,7242,80,10,5,0,0,0,0,0,0,0,0
60000,1600,3190,60,4,19,0,0,0,0,0,0,0,0
42500,1015,2848,60,3,21,0,0,0,0,0,0,0,0
52000,1250,2376,80,3,25,0,0,1,0,0,0,0,0
58000,1260,13080,9,6,7,0,0,0,0,0,0,0,0
76000,1270,6765,4,6,9,0,0,1,1,0,0,0,0
46000,1000,2226,63,4,14,0,0,0,0,0,0,0,0
30000,1100,3784,80,3,22,0,0,0,1,0,0,0,0
65000,2035,12720,30,4,13,0,0,0,0,0,0,0,0
78000,2000,12720,30,8,27,0,0,1,1,0,0,0,0
81000,1370,4300,80,3,32,0,0,1,0,0,0,0,0
35000,1250,4452,80,4,14,0,0,0,0,0,0,0,0
25500,950,2232,80,3,25,0,0,0,0,0,0,0,0
35000,1000,2232,80,3,29,0,0,1,0,0,0,0,0
40000,1250,2376,80,3,23,0,0,0,0,0,0,0,0
57500,920,4928,80,4,35,0,0,0,0,0,0,0,0
39000,1400,2600,80,7,19,0,0,0,0,0,0,0,0
65000,1780,18360,4,6,1,0,0,0,1,0,0,0,1
72000,1724,18225,7,6,27,0,0,0,1,0,0,0,1
